individual_id,species,population,river,habitat,TL_mm,landmark,x,y
Tripo_Xin_03,Triportheus_angulatus,Xingu,Xingu,fast,154.97973196211416,5,0.2971,0.923
Tripo_Xin_03,Triportheus_angulatus,Xingu,Xingu,fast,170.42058706186208,6,0.3111,0.1908
Tripo_Xin_03,Triportheus_angulatus,Xingu,Xingu,fast,204.6136738652296,7,0.4897,0.9863
Tripo_Xin_03,Triportheus_angulatus,Xingu,Xingu,fast,175.54296665292097,8,0.606,0.0133
Tripo_Xin_03,Triportheus_angulatus,Xingu,Xingu,fast,206.79149976199778,9,0.7985,0.609
Tripo_Xin_03,Triportheus_angulatus,Xingu,Xingu,fast,146.89848922917722,10,0.7945,0.4236
Tripo_Xin_03,Triportheus_angulatus,Xingu,Xingu,fast,139.41119323341434,11,1.0213,0.8417
Tripo_Xin_03,Triportheus_angulatus,Xingu,Xingu,fast,199.1031663079713,12,1.0348,0.1512
Tripo_Xin_04,Triportheus_angulatus,Xingu,Xingu,fast,186.3462843746174,1,-0.0075,0.7961
Tripo_Xin_04,Triportheus_angulatus,Xingu,Xingu,fast,174.40079327690196,2,0.0892,0.4555
Tripo_Xin_04,Triportheus_angulatus,Xingu,Xingu,fast,155.06310033595977,3,0.1053,0.6088
Tripo_Xin_04,Triportheus_angulatus,Xingu,Xingu,fast,188.44272402526366,4,0.1741,0.6321
Tripo_Xin_04,Triportheus_angulatus,Xingu,Xingu,fast,206.3837852686338,5,0.2565,0.9293
Tripo_Xin_04,Triportheus_angulatus,Xingu,Xingu,fast,151.10994442847561,6,0.2328,0.1866
Tripo_Xin_04,Triportheus_angulatus,Xingu,Xingu,fast,193.88981768308665,7,0.4425,1.0126
Tripo_Xin_04,Triportheus_angulatus,Xingu,Xingu,fast,137.70707690482172,8,0.5171,0.025
Tripo_Xin_04,Triportheus_angulatus,Xingu,Xingu,fast,189.95788376300402,9,0.7029,0.6336
Tripo_Xin_04,Triportheus_angulatus,Xingu,Xingu,fast,202.73902864276334,10,0.7022,0.4142
Tripo_Xin_04,Triportheus_angulatus,Xingu,Xingu,fast,179.16698806539048,11,0.9292,0.8633
Tripo_Xin_04,Triportheus_angulatus,Xingu,Xingu,fast,166.4358922124801,12,0.9285,0.1077
Tripo_Xin_05,Triportheus_angulatus,Xingu,Xingu,fast,160.79046695419296,1,0.0041,0.7959
Tripo_Xin_05,Triportheus_angulatus,Xingu,Xingu,fast,195.31703120586923,2,0.1035,0.4558
Tripo_Xin_05,Triportheus_angulatus,Xingu,Xingu,fast,188.7294073085232,3,0.134,0.6242
Tripo_Xin_05,Triportheus_angulatus,Xingu,Xingu,fast,199.78179041687656,4,0.1848,0.6231
Tripo_Xin_05,Triportheus_angulatus,Xingu,Xingu,fast,211.50137412640223,5,0.2607,0.9097
Tripo_Xin_05,Triportheus_angulatus,Xingu,Xingu,fast,153.05357711218005,6,0.3006,0.2073
Tripo_Xin_05,Triportheus_angulatus,Xingu,Xingu,fast,146.2805443222902,7,0.5117,1.0294
Tripo_Xin_05,Triportheus_angulatus,Xingu,Xingu,fast,166.97082307162762,8,0.607,0.0362
Tripo_Xin_05,Triportheus_angulatus,Xingu,Xingu,fast,155.65531957370538,9,0.8099,0.6238
Tripo_Xin_05,Triportheus_angulatus,Xingu,Xingu,fast,148.8576259565701,10,0.8051,0.4283
Tripo_Xin_05,Triportheus_angulatus,Xingu,Xingu,fast,202.88295322344882,11,1.0463,0.8576
Tripo_Xin_05,Triportheus_angulatus,Xingu,Xingu,fast,168.47737663194917,12,1.0341,0.1518
Tripo_Xin_06,Triportheus_angulatus,Xingu,Xingu,fast,169.98086969244994,1,-0.0105,0.8033
Tripo_Xin_06,Triportheus_angulatus,Xingu,Xingu,fast,140.14121173679905,2,0.1119,0.4459
Tripo_Xin_06,Triportheus_angulatus,Xingu,Xingu,fast,168.2539058522386,3,0.1318,0.634
Tripo_Xin_06,Triportheus_angulatus,Xingu,Xingu,fast,175.42378354488153,4,0.2035,0.6296
Tripo_Xin_06,Triportheus_angulatus,Xingu,Xingu,fast,143.20002585930277,5,0.2995,0.9199
Tripo_Xin_06,Triportheus_angulatus,Xingu,Xingu,fast,152.3385566186139,6,0.2836,0.212
Tripo_Xin_06,Triportheus_angulatus,Xingu,Xingu,fast,164.01494133312417,7,0.5011,1.028
Tripo_Xin_06,Triportheus_angulatus,Xingu,Xingu,fast,167.30248720260445,8,0.6113,0.0189
Tripo_Xin_06,Triportheus_angulatus,Xingu,Xingu,fast,141.64451633455576,9,0.8021,0.6297
Tripo_Xin_06,Triportheus_angulatus,Xingu,Xingu,fast,177.97951338247367,10,0.8044,0.4268
Tripo_Xin_06,Triportheus_angulatus,Xingu,Xingu,fast,174.73780641876817,11,1.0587,0.8506
Tripo_Xin_06,Triportheus_angulatus,Xingu,Xingu,fast,146.72016566722215,12,1.0476,0.1426
Tripo_Xin_07,Triportheus_angulatus,Xingu,Xingu,fast,175.80539448334181,1,0.009,0.7931
Tripo_Xin_07,Triportheus_angulatus,Xingu,Xingu,fast,181.5837208484565,2,0.1166,0.4553
Tripo_Xin_07,Triportheus_angulatus,Xingu,Xingu,fast,203.12465207398412,3,0.121,0.6229
Tripo_Xin_07,Triportheus_angulatus,Xingu,Xingu,fast,170.63608861790254,4,0.2046,0.6292
Tripo_Xin_07,Triportheus_angulatus,Xingu,Xingu,fast,160.19222315497524,5,0.3091,0.9041
Tripo_Xin_07,Triportheus_angulatus,Xingu,Xingu,fast,152.87006166791232,6,0.2976,0.2141
Tripo_Xin_07,Triportheus_angulatus,Xingu,Xingu,fast,160.24268511213208,7,0.5292,1.0053
Tripo_Xin_07,Triportheus_angulatus,Xingu,Xingu,fast,182.01300519321353,8,0.6088,0.0191
Tripo_Xin_07,Triportheus_angulatus,Xingu,Xingu,fast,144.80331578724906,9,0.8391,0.6225
Tripo_Xin_07,Triportheus_angulatus,Xingu,Xingu,fast,159.65190852366507,10,0.8362,0.4152
Tripo_Xin_07,Triportheus_angulatus,Xingu,Xingu,fast,140.95736696621418,11,1.0496,0.863
Tripo_Xin_07,Triportheus_angulatus,Xingu,Xingu,fast,197.1953997377244,12,1.072,0.1303
Tripo_Xin_08,Triportheus_angulatus,Xingu,Xingu,fast,175.73308992886294,1,0.0114,0.7893
Tripo_Xin_08,Triportheus_angulatus,Xingu,Xingu,fast,197.54965736758206,2,0.0849,0.4264
Tripo_Xin_08,Triportheus_angulatus,Xingu,Xingu,fast,204.59818272507218,3,0.1084,0.6281
Tripo_Xin_08,Triportheus_angulatus,Xingu,Xingu,fast,145.3393441959873,4,0.1701,0.6304
Tripo_Xin_08,Triportheus_angulatus,Xingu,Xingu,fast,142.3376314768924,5,0.2797,0.9041
Tripo_Xin_08,Triportheus_angulatus,Xingu,Xingu,fast,188.9179036711975,6,0.2561,0.2113
Tripo_Xin_08,Triportheus_angulatus,Xingu,Xingu,fast,147.6758931617613,7,0.4693,1.0152
Tripo_Xin_08,Triportheus_angulatus,Xingu,Xingu,fast,169.2645364509865,8,0.5624,0.0274
Tripo_Xin_08,Triportheus_angulatus,Xingu,Xingu,fast,208.68467133542168,9,0.734,0.6213
Tripo_Xin_08,Triportheus_angulatus,Xingu,Xingu,fast,158.989684416765,10,0.7169,0.434
Tripo_Xin_08,Triportheus_angulatus,Xingu,Xingu,fast,182.77551933078604,11,0.9479,0.8495
Tripo_Xin_08,Triportheus_angulatus,Xingu,Xingu,fast,198.8042243952037,12,0.947,0.1432
Tripo_Xin_09,Triportheus_angulatus,Xingu,Xingu,fast,140.69683834343775,1,-0.0147,0.8015
Tripo_Xin_09,Triportheus_angulatus,Xingu,Xingu,fast,154.52863676625117,2,0.0838,0.4584
Tripo_Xin_09,Triportheus_angulatus,Xingu,Xingu,fast,198.1497433122595,3,0.1084,0.6174
Tripo_Xin_09,Triportheus_angulatus,Xingu,Xingu,fast,153.58039764350838,4,0.1903,0.6379
Tripo_Xin_09,Triportheus_angulatus,Xingu,Xingu,fast,153.40284425439694,5,0.2703,0.9117
Tripo_Xin_09,Triportheus_angulatus,Xingu,Xingu,fast,159.07846241921018,6,0.2818,0.2287
Tripo_Xin_09,Triportheus_angulatus,Xingu,Xingu,fast,182.42295611277652,7,0.4538,1.0114
Tripo_Xin_09,Triportheus_angulatus,Xingu,Xingu,fast,153.86620653920218,8,0.5537,0.0193
Tripo_Xin_09,Triportheus_angulatus,Xingu,Xingu,fast,209.89839448783238,9,0.711,0.6088
Tripo_Xin_09,Triportheus_angulatus,Xingu,Xingu,fast,169.93614887516344,10,0.7318,0.4298
Tripo_Xin_09,Triportheus_angulatus,Xingu,Xingu,fast,159.35802783401593,11,0.9538,0.8732
Tripo_Xin_09,Triportheus_angulatus,Xingu,Xingu,fast,142.01668267644192,12,0.9623,0.1448
Tripo_Xin_10,Triportheus_angulatus,Xingu,Xingu,fast,178.74788637716557,1,0.0035,0.7926
Tripo_Xin_10,Triportheus_angulatus,Xingu,Xingu,fast,187.99380825849298,2,0.0776,0.4508
Tripo_Xin_10,Triportheus_angulatus,Xingu,Xingu,fast,208.07640945151923,3,0.1194,0.6278
Tripo_Xin_10,Triportheus_angulatus,Xingu,Xingu,fast,202.99005156372996,4,0.2087,0.632
Tripo_Xin_10,Triportheus_angulatus,Xingu,Xingu,fast,205.744755016378,5,0.293,0.9123
Tripo_Xin_10,Triportheus_angulatus,Xingu,Xingu,fast,188.74115329440025,6,0.2901,0.2037
Tripo_Xin_10,Triportheus_angulatus,Xingu,Xingu,fast,191.16827319502082,7,0.495,0.9948
Tripo_Xin_10,Triportheus_angulatus,Xingu,Xingu,fast,152.1995570358016,8,0.6031,0.0221
Tripo_Xin_10,Triportheus_angulatus,Xingu,Xingu,fast,137.76566493315966,9,0.7904,0.619
Tripo_Xin_10,Triportheus_angulatus,Xingu,Xingu,fast,207.60802073488847,10,0.7807,0.4075
Tripo_Xin_10,Triportheus_angulatus,Xingu,Xingu,fast,166.59471068836834,11,1.0716,0.8537
Tripo_Xin_10,Triportheus_angulatus,Xingu,Xingu,fast,168.2024803362699,12,1.0323,0.1656
Tripo_Xin_11,Triportheus_angulatus,Xingu,Xingu,fast,156.74772917669563,1,0.004,0.8202
Tripo_Xin_11,Triportheus_angulatus,Xingu,Xingu,fast,162.03093575432192,2,0.0921,0.4547
Tripo_Xin_11,Triportheus_angulatus,Xingu,Xingu,fast,178.6467300276036,3,0.1288,0.6186
Tripo_Xin_11,Triportheus_angulatus,Xingu,Xingu,fast,151.57336063946852,4,0.1941,0.6502
Tripo_Xin_11,Triportheus_angulatus,Xingu,Xingu,fast,172.1220362660745,5,0.2967,0.9387
Tripo_Xin_11,Triportheus_angulatus,Xingu,Xingu,fast,197.54253936524864,6,0.2918,0.1969
Tripo_Xin_11,Triportheus_angulatus,Xingu,Xingu,fast,166.3295767159397,7,0.4791,1.0285
Tripo_Xin_11,Triportheus_angulatus,Xingu,Xingu,fast,199.84240240839944,8,0.5687,0.0169
Tripo_Xin_11,Triportheus_angulatus,Xingu,Xingu,fast,159.384348556407,9,0.7735,0.6228
Tripo_Xin_11,Triportheus_angulatus,Xingu,Xingu,fast,162.83814936411076,10,0.7676,0.4131
Tripo_Xin_11,Triportheus_angulatus,Xingu,Xingu,fast,191.0350936458103,11,1.0112,0.8453
Tripo_Xin_11,Triportheus_angulatus,Xingu,Xingu,fast,180.13364915057085,12,1.0071,0.1693
Tripo_Xin_12,Triportheus_angulatus,Xingu,Xingu,fast,183.7149014701065,1,0.0014,0.813
Tripo_Xin_12,Triportheus_angulatus,Xingu,Xingu,fast,174.00098936238493,2,0.1126,0.466
Tripo_Xin_12,Triportheus_angulatus,Xingu,Xingu,fast,181.26374751960287,3,0.1379,0.642
Tripo_Xin_12,Triportheus_angulatus,Xingu,Xingu,fast,199.74173531541595,4,0.2056,0.6406
Tripo_Xin_12,Triportheus_angulatus,Xingu,Xingu,fast,185.9455128967875,5,0.3064,0.9235
Tripo_Xin_12,Triportheus_angulatus,Xingu,Xingu,fast,208.4444823512139,6,0.3033,0.2335
Tripo_Xin_12,Triportheus_angulatus,Xingu,Xingu,fast,191.98769875391474,7,0.5133,1.0199
Tripo_Xin_12,Triportheus_angulatus,Xingu,Xingu,fast,198.55393800910238,8,0.6286,0.0148
Tripo_Xin_12,Triportheus_angulatus,Xingu,Xingu,fast,184.7303934726041,9,0.8143,0.6451
Tripo_Xin_12,Triportheus_angulatus,Xingu,Xingu,fast,200.77063483066016,10,0.8312,0.4139
Tripo_Xin_12,Triportheus_angulatus,Xingu,Xingu,fast,137.50492607203333,11,1.0696,0.8581
Tripo_Xin_12,Triportheus_angulatus,Xingu,Xingu,fast,149.31212896054913,12,1.0655,0.1642
Tripo_Toc_01,Triportheus_angulatus,Tocantins,Tocantins,slow,139.088879020011,1,0.0107,0.8273
Tripo_Toc_01,Triportheus_angulatus,Tocantins,Tocantins,slow,206.72455899072952,2,0.0973,0.4579
Tripo_Toc_01,Triportheus_angulatus,Tocantins,Tocantins,slow,138.56581823674333,3,0.1221,0.6128
Tripo_Toc_01,Triportheus_angulatus,Tocantins,Tocantins,slow,193.3303251587413,4,0.179,0.6154
Tripo_Toc_01,Triportheus_angulatus,Tocantins,Tocantins,slow,145.57825553119716,5,0.2892,0.8979
Tripo_Toc_01,Triportheus_angulatus,Tocantins,Tocantins,slow,203.53639814597759,6,0.2645,0.2088
Tripo_Toc_01,Triportheus_angulatus,Tocantins,Tocantins,slow,161.81621867231934,7,0.3977,1.0155
Tripo_Toc_01,Triportheus_angulatus,Tocantins,Tocantins,slow,185.01390937208248,8,0.497,0.0527
Tripo_Toc_01,Triportheus_angulatus,Tocantins,Tocantins,slow,208.21528746428524,9,0.6627,0.6379
Tripo_Toc_01,Triportheus_angulatus,Tocantins,Tocantins,slow,168.36689570080455,10,0.642,0.4379
Tripo_Toc_01,Triportheus_angulatus,Tocantins,Tocantins,slow,164.17192634052472,11,0.8812,0.7974
Tripo_Toc_01,Triportheus_angulatus,Tocantins,Tocantins,slow,184.98696879899256,12,0.8741,0.215
Tripo_Toc_02,Triportheus_angulatus,Tocantins,Tocantins,slow,191.38198640416272,1,0.0009,0.8198
Tripo_Toc_02,Triportheus_angulatus,Tocantins,Tocantins,slow,166.60052329673914,2,0.0853,0.4604
Tripo_Toc_02,Triportheus_angulatus,Tocantins,Tocantins,slow,164.20391768505252,3,0.1093,0.6269
Tripo_Toc_02,Triportheus_angulatus,Tocantins,Tocantins,slow,201.60786969477638,4,0.1701,0.6228
Tripo_Toc_02,Triportheus_angulatus,Tocantins,Tocantins,slow,156.36376688575467,5,0.2994,0.9202
Tripo_Toc_02,Triportheus_angulatus,Tocantins,Tocantins,slow,188.79549047388275,6,0.2712,0.1894
Tripo_Toc_02,Triportheus_angulatus,Tocantins,Tocantins,slow,144.32144052530074,7,0.4241,1.0256
Tripo_Toc_02,Triportheus_angulatus,Tocantins,Tocantins,slow,151.72040340695094,8,0.5148,0.0363
Tripo_Toc_02,Triportheus_angulatus,Tocantins,Tocantins,slow,198.18932549441473,9,0.7172,0.6216
Tripo_Toc_02,Triportheus_angulatus,Tocantins,Tocantins,slow,146.06893447796804,10,0.7182,0.4257
Tripo_Toc_02,Triportheus_angulatus,Tocantins,Tocantins,slow,158.3601223326451,11,0.9364,0.7938
Tripo_Toc_02,Triportheus_angulatus,Tocantins,Tocantins,slow,148.83593276757838,12,0.9427,0.2103
Tripo_Toc_03,Triportheus_angulatus,Tocantins,Tocantins,slow,145.60142908068593,1,0.0059,0.7999
Tripo_Toc_03,Triportheus_angulatus,Tocantins,Tocantins,slow,205.0500869054379,2,0.091,0.465
Tripo_Toc_03,Triportheus_angulatus,Tocantins,Tocantins,slow,183.43218742860472,3,0.1033,0.6165
Tripo_Toc_03,Triportheus_angulatus,Tocantins,Tocantins,slow,187.91076378527066,4,0.1771,0.6377
Tripo_Toc_03,Triportheus_angulatus,Tocantins,Tocantins,slow,151.56467354787273,5,0.2844,0.9131
Tripo_Toc_03,Triportheus_angulatus,Tocantins,Tocantins,slow,175.23125230556874,6,0.2751,0.1953
Tripo_Toc_03,Triportheus_angulatus,Tocantins,Tocantins,slow,187.41427561492304,7,0.4005,1.029
Tripo_Toc_03,Triportheus_angulatus,Tocantins,Tocantins,slow,194.54898342438983,8,0.4749,0.0183
Tripo_Toc_03,Triportheus_angulatus,Tocantins,Tocantins,slow,210.13506366957955,9,0.663,0.6273
Tripo_Toc_03,Triportheus_angulatus,Tocantins,Tocantins,slow,177.24320646668812,10,0.6692,0.4355
Tripo_Toc_03,Triportheus_angulatus,Tocantins,Tocantins,slow,179.2769369144525,11,0.8613,0.7984
Tripo_Toc_03,Triportheus_angulatus,Tocantins,Tocantins,slow,200.34047555906005,12,0.9034,0.2134
Tripo_Toc_04,Triportheus_angulatus,Tocantins,Tocantins,slow,197.29181073404615,1,-0.0236,0.807
Tripo_Toc_04,Triportheus_angulatus,Tocantins,Tocantins,slow,160.5271793796132,2,0.0998,0.4651
Tripo_Toc_04,Triportheus_angulatus,Tocantins,Tocantins,slow,149.407007802421,3,0.1065,0.6308
Tripo_Toc_04,Triportheus_angulatus,Tocantins,Tocantins,slow,207.03248286432708,4,0.1562,0.6091
Tripo_Toc_04,Triportheus_angulatus,Tocantins,Tocantins,slow,181.285625227182,5,0.2509,0.9206
Tripo_Toc_04,Triportheus_angulatus,Tocantins,Tocantins,slow,202.00428737726125,6,0.2537,0.2021
Tripo_Toc_04,Triportheus_angulatus,Tocantins,Tocantins,slow,141.29505900118852,7,0.3558,1.0233
Tripo_Toc_04,Triportheus_angulatus,Tocantins,Tocantins,slow,151.53144362725197,8,0.4684,0.05
Tripo_Toc_04,Triportheus_angulatus,Tocantins,Tocantins,slow,178.85205301191974,9,0.6363,0.6263
Tripo_Toc_04,Triportheus_angulatus,Tocantins,Tocantins,slow,196.6729152234299,10,0.6281,0.4353
Tripo_Toc_04,Triportheus_angulatus,Tocantins,Tocantins,slow,176.306018016625,11,0.8271,0.7786
Tripo_Toc_04,Triportheus_angulatus,Tocantins,Tocantins,slow,206.7149063241476,12,0.8415,0.1891
Tripo_Toc_05,Triportheus_angulatus,Tocantins,Tocantins,slow,207.12729430909508,1,-0.0076,0.7804
Tripo_Toc_05,Triportheus_angulatus,Tocantins,Tocantins,slow,203.81607123166756,2,0.0807,0.4498
Tripo_Toc_05,Triportheus_angulatus,Tocantins,Tocantins,slow,157.16729344746156,3,0.1167,0.6327
Tripo_Toc_05,Triportheus_angulatus,Tocantins,Tocantins,slow,186.57748667895157,4,0.2106,0.6299
Tripo_Toc_05,Triportheus_angulatus,Tocantins,Tocantins,slow,210.2287449922469,5,0.3242,0.8947
Tripo_Toc_05,Triportheus_angulatus,Tocantins,Tocantins,slow,197.6681680602745,6,0.3276,0.2101
Tripo_Toc_05,Triportheus_angulatus,Tocantins,Tocantins,slow,170.30550236899967,7,0.4626,1.0103
Tripo_Toc_05,Triportheus_angulatus,Tocantins,Tocantins,slow,208.7149456066783,8,0.5778,0.0133
Tripo_Toc_05,Triportheus_angulatus,Tocantins,Tocantins,slow,189.20940585943356,9,0.7622,0.6028
Tripo_Toc_05,Triportheus_angulatus,Tocantins,Tocantins,slow,146.66983398539014,10,0.7635,0.4034
Tripo_Toc_05,Triportheus_angulatus,Tocantins,Tocantins,slow,183.81083541925665,11,1.016,0.7872
Tripo_Toc_05,Triportheus_angulatus,Tocantins,Tocantins,slow,184.6422547637087,12,1.0407,0.212
Tripo_Toc_06,Triportheus_angulatus,Tocantins,Tocantins,slow,138.521951052324,1,0.0083,0.8111
Tripo_Toc_06,Triportheus_angulatus,Tocantins,Tocantins,slow,170.89661993033752,2,0.0846,0.4349
Tripo_Toc_06,Triportheus_angulatus,Tocantins,Tocantins,slow,206.2922510189714,3,0.1313,0.623
Tripo_Toc_06,Triportheus_angulatus,Tocantins,Tocantins,slow,148.95720604527983,4,0.1994,0.629
Tripo_Toc_06,Triportheus_angulatus,Tocantins,Tocantins,slow,211.04403165399646,5,0.3033,0.9146
Tripo_Toc_06,Triportheus_angulatus,Tocantins,Tocantins,slow,175.56966462642913,6,0.2928,0.1903
Tripo_Toc_06,Triportheus_angulatus,Tocantins,Tocantins,slow,210.5516082171423,7,0.469,1.0134
Tripo_Toc_06,Triportheus_angulatus,Tocantins,Tocantins,slow,157.29990459315727,8,0.564,0.0073
Tripo_Toc_06,Triportheus_angulatus,Tocantins,Tocantins,slow,180.8183845251003,9,0.7616,0.6174
Tripo_Toc_06,Triportheus_angulatus,Tocantins,Tocantins,slow,163.9223511630026,10,0.7573,0.4142
Tripo_Toc_06,Triportheus_angulatus,Tocantins,Tocantins,slow,140.45042895064765,11,1.0446,0.789
Tripo_Toc_06,Triportheus_angulatus,Tocantins,Tocantins,slow,198.18646566734245,12,1.0264,0.1988
Tripo_Toc_07,Triportheus_angulatus,Tocantins,Tocantins,slow,199.5857451090955,1,-0.0031,0.7884
Tripo_Toc_07,Triportheus_angulatus,Tocantins,Tocantins,slow,178.09082061774188,2,0.0931,0.4481
Tripo_Toc_07,Triportheus_angulatus,Tocantins,Tocantins,slow,137.97642548846565,3,0.1342,0.6329
Tripo_Toc_07,Triportheus_angulatus,Tocantins,Tocantins,slow,175.11211389423391,4,0.1818,0.6241
Tripo_Toc_07,Triportheus_angulatus,Tocantins,Tocantins,slow,151.91761035584432,5,0.2627,0.9012
Tripo_Toc_07,Triportheus_angulatus,Tocantins,Tocantins,slow,161.02355359919437,6,0.2752,0.2102
Tripo_Toc_07,Triportheus_angulatus,Tocantins,Tocantins,slow,182.52394042835368,7,0.3949,0.9995
Tripo_Toc_07,Triportheus_angulatus,Tocantins,Tocantins,slow,189.35351529377243,8,0.4944,0.0288
Tripo_Toc_07,Triportheus_angulatus,Tocantins,Tocantins,slow,138.3735532331656,9,0.6541,0.6274
Tripo_Toc_07,Triportheus_angulatus,Tocantins,Tocantins,slow,210.5827030287074,10,0.6515,0.4059
Tripo_Toc_07,Triportheus_angulatus,Tocantins,Tocantins,slow,201.99787871876362,11,0.8911,0.7843
Tripo_Toc_07,Triportheus_angulatus,Tocantins,Tocantins,slow,166.8646909453321,12,0.8721,0.2089
Tripo_Toc_08,Triportheus_angulatus,Tocantins,Tocantins,slow,200.52625860170622,1,-0.0033,0.8027
Tripo_Toc_08,Triportheus_angulatus,Tocantins,Tocantins,slow,163.46055357912618,2,0.0839,0.4555
Tripo_Toc_08,Triportheus_angulatus,Tocantins,Tocantins,slow,202.99682306691565,3,0.1171,0.6258
Tripo_Toc_08,Triportheus_angulatus,Tocantins,Tocantins,slow,141.26931663599993,4,0.1845,0.6248
Tripo_Toc_08,Triportheus_angulatus,Tocantins,Tocantins,slow,147.22882297284906,5,0.2504,0.8993
Tripo_Toc_08,Triportheus_angulatus,Tocantins,Tocantins,slow,181.58103749130834,6,0.3053,0.2013
Tripo_Toc_08,Triportheus_angulatus,Tocantins,Tocantins,slow,152.15013060737303,7,0.4189,1.0261
Tripo_Toc_08,Triportheus_angulatus,Tocantins,Tocantins,slow,195.66604353653236,8,0.4846,0.0228
Tripo_Toc_08,Triportheus_angulatus,Tocantins,Tocantins,slow,177.9321970761838,9,0.6799,0.6011
Tripo_Toc_08,Triportheus_angulatus,Tocantins,Tocantins,slow,166.33162463886282,10,0.6647,0.4174
Tripo_Toc_08,Triportheus_angulatus,Tocantins,Tocantins,slow,156.85826006501526,11,0.8947,0.7861
Tripo_Toc_08,Triportheus_angulatus,Tocantins,Tocantins,slow,139.1511373694384,12,0.9308,0.211
Tripo_Toc_09,Triportheus_angulatus,Tocantins,Tocantins,slow,206.07894129134692,1,-0.0181,0.8054
Tripo_Toc_09,Triportheus_angulatus,Tocantins,Tocantins,slow,153.95676266654834,2,0.098,0.443
Tripo_Toc_09,Triportheus_angulatus,Tocantins,Tocantins,slow,140.65303203838494,3,0.1413,0.6242
Tripo_Toc_09,Triportheus_angulatus,Tocantins,Tocantins,slow,193.09959230714443,4,0.2048,0.6246
Tripo_Toc_09,Triportheus_angulatus,Tocantins,Tocantins,slow,168.8473489224465,5,0.3109,0.919
Tripo_Toc_09,Triportheus_angulatus,Tocantins,Tocantins,slow,164.80938682096053,6,0.3172,0.209
Tripo_Toc_09,Triportheus_angulatus,Tocantins,Tocantins,slow,195.8069300242731,7,0.4474,0.9912
Tripo_Toc_09,Triportheus_angulatus,Tocantins,Tocantins,slow,211.87589549546772,8,0.5613,0.0299
Tripo_Toc_09,Triportheus_angulatus,Tocantins,Tocantins,slow,203.92886457573724,9,0.7649,0.624
Tripo_Toc_09,Triportheus_angulatus,Tocantins,Tocantins,slow,147.08200787679914,10,0.7725,0.4148
Tripo_Toc_09,Triportheus_angulatus,Tocantins,Tocantins,slow,178.06555050633523,11,1.0301,0.7921
Tripo_Toc_09,Triportheus_angulatus,Tocantins,Tocantins,slow,172.72440335641926,12,1.0031,0.2056
Tripo_Toc_10,Triportheus_angulatus,Tocantins,Tocantins,slow,175.22654052678274,1,0.0037,0.7716
Tripo_Toc_10,Triportheus_angulatus,Tocantins,Tocantins,slow,139.78597512199647,2,0.0995,0.4335
Tripo_Toc_10,Triportheus_angulatus,Tocantins,Tocantins,slow,212.15381022004055,3,0.1221,0.6339
Tripo_Toc_10,Triportheus_angulatus,Tocantins,Tocantins,slow,163.0887400582482,4,0.2024,0.6119
Tripo_Toc_10,Triportheus_angulatus,Tocantins,Tocantins,slow,212.07355771641295,5,0.34,0.9031
Tripo_Toc_10,Triportheus_angulatus,Tocantins,Tocantins,slow,191.80656555881984,6,0.2957,0.2149
Tripo_Toc_10,Triportheus_angulatus,Tocantins,Tocantins,slow,161.42062038315768,7,0.4487,1.0224
Tripo_Toc_10,Triportheus_angulatus,Tocantins,Tocantins,slow,210.23524790367534,8,0.5676,0.0171
Tripo_Toc_10,Triportheus_angulatus,Tocantins,Tocantins,slow,176.03368010891393,9,0.7751,0.6269
Tripo_Toc_10,Triportheus_angulatus,Tocantins,Tocantins,slow,174.3518883626865,10,0.766,0.4187
Tripo_Toc_10,Triportheus_angulatus,Tocantins,Tocantins,slow,170.76288163710637,11,1.0544,0.7805
Tripo_Toc_10,Triportheus_angulatus,Tocantins,Tocantins,slow,190.20874196147304,12,1.0271,0.2099
Tripo_Toc_11,Triportheus_angulatus,Tocantins,Tocantins,slow,194.6206048352168,1,0.0084,0.8057
Tripo_Toc_11,Triportheus_angulatus,Tocantins,Tocantins,slow,138.78204791929397,2,0.0606,0.4388
Tripo_Toc_11,Triportheus_angulatus,Tocantins,Tocantins,slow,211.85556835450592,3,0.122,0.6174
Tripo_Toc_11,Triportheus_angulatus,Tocantins,Tocantins,slow,138.89211947223663,4,0.1819,0.6302
Tripo_Toc_11,Triportheus_angulatus,Tocantins,Tocantins,slow,182.5697463230512,5,0.2727,0.9199
Tripo_Toc_11,Triportheus_angulatus,Tocantins,Tocantins,slow,179.103124924233,6,0.2541,0.2053
Tripo_Toc_11,Triportheus_angulatus,Tocantins,Tocantins,slow,211.04390980591916,7,0.3977,1.0046
Tripo_Toc_11,Triportheus_angulatus,Tocantins,Tocantins,slow,171.7404420226342,8,0.5,0.0396
Tripo_Toc_11,Triportheus_angulatus,Tocantins,Tocantins,slow,171.07247963786833,9,0.6748,0.621
Tripo_Toc_11,Triportheus_angulatus,Tocantins,Tocantins,slow,208.6975030261492,10,0.6391,0.397
Tripo_Toc_11,Triportheus_angulatus,Tocantins,Tocantins,slow,145.0305539042844,11,0.8739,0.7794
Tripo_Toc_11,Triportheus_angulatus,Tocantins,Tocantins,slow,164.323250334023,12,0.8999,0.2217
Tripo_Toc_12,Triportheus_angulatus,Tocantins,Tocantins,slow,172.88028153128494,1,0.006,0.8277
Tripo_Toc_12,Triportheus_angulatus,Tocantins,Tocantins,slow,145.2463301509,2,0.1114,0.4546
